timestamp,illum
2021-01-19 05:39:21,4.69
2021-01-19 05:39:27,4.74
2021-01-19 05:39:36,4.74
2021-01-19 05:39:43,4.75
2021-01-19 05:39:50,4.81
2021-01-19 05:39:56,4.81
2021-01-19 05:40:03,4.81
2021-01-19 05:40:09,4.86
2021-01-19 05:40:14,4.86
2021-01-19 05:40:24,2.79
2021-01-19 05:40:32,4.99
2021-01-19 05:40:40,4.99
2021-01-19 05:40:46,5.08
2021-01-19 05:40:53,5.09
2021-01-19 05:41:01,5.12
2021-01-19 05:41:09,5.15
2021-01-19 05:41:15,5.21
2021-01-19 05:41:23,5.22
2021-01-19 05:41:30,5.26
2021-01-19 05:41:39,5.29
2021-01-19 05:41:47,5.34
2021-01-19 05:41:56,5.38
2021-01-19 05:42:02,5.44
2021-01-19 05:42:11,5.47
2021-01-19 05:42:18,5.56
2021-01-19 05:42:25,5.57
2021-01-19 05:42:32,5.62
2021-01-19 05:42:42,5.69
2021-01-19 05:42:50,5.71
2021-01-19 05:42:58,5.71
2021-01-19 05:43:04,5.8
2021-01-19 05:43:13,5.8
2021-01-19 05:43:20,3.24
2021-01-19 05:43:28,5.87
2021-01-19 05:43:35,5.9
2021-01-19 05:43:44,5.93
2021-01-19 05:43:52,5.94
2021-01-19 05:44:00,5.95
2021-01-19 05:44:06,6.0
2021-01-19 05:44:11,6.0
2021-01-19 05:44:21,6.04
2021-01-19 05:44:27,6.04
2021-01-19 05:44:32,6.04
2021-01-19 05:44:42,6.12
2021-01-19 05:44:47,6.12
2021-01-19 05:44:52,6.12
2021-01-19 05:45:00,6.21
2021-01-19 05:45:08,6.27
2021-01-19 05:45:16,6.27
2021-01-19 05:45:22,6.45
2021-01-19 05:45:30,6.5
2021-01-19 05:45:35,6.5
2021-01-19 05:45:40,3.79
2021-01-19 05:45:48,6.74
2021-01-19 05:45:56,6.87
2021-01-19 05:46:04,6.92
2021-01-19 05:46:11,7.17
2021-01-19 05:46:16,7.17
2021-01-19 05:46:25,7.17
2021-01-19 05:46:31,2.32
2021-01-19 05:46:36,7.52
2021-01-19 05:46:43,7.69
2021-01-19 05:46:49,7.88
2021-01-19 05:46:59,7.88
2021-01-19 05:47:05,8.12
2021-01-19 05:47:12,8.17
2021-01-19 05:47:19,8.28
2021-01-19 05:47:29,8.42
2021-01-19 05:47:37,8.48
2021-01-19 05:47:45,8.52
2021-01-19 05:47:51,8.68
2021-01-19 05:48:00,8.68
2021-01-19 05:48:07,8.81
2021-01-19 05:48:14,8.81
2021-01-19 05:48:21,8.9
2021-01-19 05:48:28,8.9
2021-01-19 05:48:35,8.95
2021-01-19 05:48:45,8.98
2021-01-19 05:48:51,8.98
2021-01-19 05:48:56,8.96
2021-01-19 05:49:03,8.96
2021-01-19 05:49:09,8.92
2021-01-19 05:49:14,8.92
2021-01-19 05:49:22,8.92
2021-01-19 05:49:30,8.79
2021-01-19 05:49:39,8.78
2021-01-19 05:49:47,8.67
2021-01-19 05:49:55,8.65
2021-01-19 05:50:03,8.56
2021-01-19 05:50:11,8.52
2021-01-19 05:50:17,8.4
2021-01-19 05:50:26,8.4
2021-01-19 05:50:33,8.31
2021-01-19 05:50:40,8.29
2021-01-19 05:50:46,8.23
2021-01-19 05:50:53,8.23
2021-01-19 05:50:59,8.23
2021-01-19 05:51:04,8.21
2021-01-19 05:51:11,8.21
2021-01-19 05:51:19,8.2
2021-01-19 05:51:27,8.2
2021-01-19 05:51:35,8.22
2021-01-19 05:51:43,8.23
2021-01-19 05:51:51,8.29
2021-01-19 05:51:59,8.32
2021-01-19 05:52:05,8.46
2021-01-19 05:52:15,8.46
2021-01-19 05:52:22,8.64
2021-01-19 05:52:29,8.64
2021-01-19 05:52:35,8.68
2021-01-19 05:52:42,8.82
2021-01-19 05:52:48,8.82
2021-01-19 05:52:53,8.82
2021-01-19 05:53:00,9.1
2021-01-19 05:53:09,9.25
2021-01-19 05:53:17,9.27
2021-01-19 05:53:23,9.49
2021-01-19 05:53:32,9.49
2021-01-19 05:53:38,9.67
2021-01-19 05:53:47,9.67
2021-01-19 05:53:53,9.84
2021-01-19 05:54:02,9.84
2021-01-19 05:54:07,9.89
2021-01-19 05:54:14,10.09
2021-01-19 05:54:19,10.09
2021-01-19 05:54:27,10.28
2021-01-19 05:54:32,10.28
2021-01-19 05:54:37,10.42
2021-01-19 05:54:45,10.42
2021-01-19 05:54:51,10.8
2021-01-19 05:54:58,10.85
2021-01-19 05:55:05,11.01
2021-01-19 05:55:15,11.26
2021-01-19 05:55:21,11.26
2021-01-19 05:55:26,11.26
2021-01-19 05:55:33,11.42
2021-01-19 05:55:41,11.42
2021-01-19 05:55:49,11.95
2021-01-19 05:55:58,12.37
2021-01-19 05:56:06,12.42
2021-01-19 05:56:12,12.8
2021-01-19 05:56:17,12.85
2021-01-19 05:56:25,13.03
2021-01-19 05:56:30,13.03
2021-01-19 05:56:35,13.03
2021-01-19 05:56:43,13.47
2021-01-19 05:56:51,13.64
2021-01-19 05:56:59,13.64
2021-01-19 05:57:07,13.64
2021-01-19 05:57:15,14.04
2021-01-19 05:57:22,14.29
2021-01-19 05:57:29,14.34
2021-01-19 05:57:35,14.34
2021-01-19 05:57:40,14.47
2021-01-19 05:57:47,14.58
2021-01-19 05:57:55,14.68
2021-01-19 05:58:03,14.74
2021-01-19 05:58:09,14.94
2021-01-19 05:58:16,14.94
2021-01-19 05:58:24,15.05
2021-01-19 05:58:32,15.09
2021-01-19 05:58:38,15.31
2021-01-19 05:58:48,15.31
2021-01-19 05:58:54,15.51
2021-01-19 05:59:02,15.56
2021-01-19 05:59:07,15.56
2021-01-19 05:59:12,15.56
2021-01-19 05:59:20,15.79
2021-01-19 05:59:25,15.79
2021-01-19 05:59:30,15.79
2021-01-19 05:59:38,15.79
2021-01-19 05:59:46,16.13
2021-01-19 05:59:54,16.13
2021-01-19 06:00:01,16.28
2021-01-19 06:00:08,16.31
2021-01-19 06:00:14,16.31
2021-01-19 06:00:19,16.31
2021-01-19 06:00:26,16.37
2021-01-19 06:00:32,16.4
2021-01-19 06:00:41,16.4
2021-01-19 06:00:48,16.42
2021-01-19 06:00:55,16.42
2021-01-19 06:01:01,16.42
2021-01-19 06:01:08,16.45
2021-01-19 06:01:14,16.45
2021-01-19 06:01:19,16.47
2021-01-19 06:01:26,16.5
2021-01-19 06:01:35,16.52
2021-01-19 06:01:43,16.52
2021-01-19 06:01:52,16.61
2021-01-19 06:02:00,16.64
2021-01-19 06:02:06,16.71
2021-01-19 06:02:15,16.71
2021-01-19 06:02:22,16.78
2021-01-19 06:02:29,16.8
2021-01-19 06:02:35,16.8
2021-01-19 06:02:40,16.83
2021-01-19 06:02:47,16.84
2021-01-19 06:02:53,16.84
2021-01-19 06:02:59,16.87
2021-01-19 06:03:07,16.86
2021-01-19 06:03:14,16.91
2021-01-19 06:03:22,16.91
2021-01-19 06:03:31,16.94
2021-01-19 06:03:39,16.95
2021-01-19 06:03:45,16.99
2021-01-19 06:03:54,17.0
2021-01-19 06:04:01,17.05
2021-01-19 06:04:08,17.05
2021-01-19 06:04:14,17.06
2021-01-19 06:04:20,17.15
2021-01-19 06:04:27,17.15
2021-01-19 06:04:33,17.16
2021-01-19 06:04:40,17.16
2021-01-19 06:04:47,17.24
2021-01-19 06:04:56,17.46
2021-01-19 06:05:04,17.51
2021-01-19 06:05:13,17.51
2021-01-19 06:05:18,17.75
2021-01-19 06:05:26,17.92
2021-01-19 06:05:33,17.92
2021-01-19 06:05:39,18.14
2021-01-19 06:05:44,18.23
2021-01-19 06:05:51,18.23
2021-01-19 06:05:57,18.56
2021-01-19 06:06:04,18.62
2021-01-19 06:06:11,18.8
2021-01-19 06:06:18,19.16
2021-01-19 06:06:25,19.16
2021-01-19 06:06:31,19.3
2021-01-19 06:06:36,19.3
2021-01-19 06:06:43,20.02
2021-01-19 06:06:48,20.02
2021-01-19 06:06:58,20.44
2021-01-19 06:07:03,20.44
2021-01-19 06:07:08,20.67
2021-01-19 06:07:16,20.67
2021-01-19 06:07:24,21.15
2021-01-19 06:07:32,21.15
2021-01-19 06:07:40,21.52
2021-01-19 06:07:49,21.59
2021-01-19 06:07:54,21.69
2021-01-19 06:08:04,21.69
2021-01-19 06:08:11,21.63
2021-01-19 06:08:18,21.63
2021-01-19 06:08:24,21.59
2021-01-19 06:08:31,21.41
2021-01-19 06:08:36,21.41
2021-01-19 06:08:42,21.18
2021-01-19 06:08:49,21.18
2021-01-19 06:08:57,20.75
2021-01-19 06:09:02,20.49
2021-01-19 06:09:10,20.42
2021-01-19 06:09:15,20.42
2021-01-19 06:09:20,20.42
2021-01-19 06:09:28,20.42
2021-01-19 06:09:34,19.82
2021-01-19 06:09:43,19.82
2021-01-19 06:09:50,19.66
2021-01-19 06:09:58,19.66
2021-01-19 06:10:04,19.6
2021-01-19 06:10:11,19.6
2021-01-19 06:10:17,19.6
2021-01-19 06:10:22,19.63
2021-01-19 06:10:29,19.63
2021-01-19 06:10:37,19.76
2021-01-19 06:10:46,19.82
2021-01-19 06:10:51,20.0
2021-01-19 06:10:58,20.22
2021-01-19 06:11:05,20.28
2021-01-19 06:11:12,20.28
2021-01-19 06:11:22,20.74
2021-01-19 06:11:27,20.74
2021-01-19 06:11:32,20.86
2021-01-19 06:11:40,21.05
2021-01-19 06:11:48,21.18
2021-01-19 06:11:56,21.18
2021-01-19 06:12:02,21.44
2021-01-19 06:12:09,21.45
2021-01-19 06:12:15,21.45
2021-01-19 06:12:20,21.54
2021-01-19 06:12:30,21.7
2021-01-19 06:12:35,21.7
2021-01-19 06:12:41,21.78
2021-01-19 06:12:48,21.78
2021-01-19 06:12:54,22.06
2021-01-19 06:13:01,22.17
2021-01-19 06:13:07,22.37
2021-01-19 06:13:16,22.37
2021-01-19 06:13:23,22.73
2021-01-19 06:13:30,22.73
2021-01-19 06:13:36,23.05
2021-01-19 06:13:45,23.05
2021-01-19 06:13:51,23.46
2021-01-19 06:13:56,23.55
2021-01-19 06:14:01,23.68
2021-01-19 06:14:07,23.68
2021-01-19 06:14:13,24.01
2021-01-19 06:14:20,24.26
2021-01-19 06:14:28,24.55
2021-01-19 06:14:36,24.55
2021-01-19 06:14:42,25.34
2021-01-19 06:14:51,25.34
2021-01-19 06:14:56,25.94
2021-01-19 06:15:06,25.94
2021-01-19 06:15:12,26.39
2021-01-19 06:15:21,26.39
2021-01-19 06:15:28,26.92
2021-01-19 06:15:37,26.92
2021-01-19 06:15:44,27.3
2021-01-19 06:15:51,27.36
2021-01-19 06:15:57,27.36
2021-01-19 06:16:02,27.36
2021-01-19 06:16:11,27.8
2021-01-19 06:16:17,27.8
2021-01-19 06:16:22,27.8
2021-01-19 06:16:31,28.01
2021-01-19 06:16:39,28.04
2021-01-19 06:16:48,28.05
2021-01-19 06:16:54,28.09
2021-01-19 06:17:03,28.09
2021-01-19 06:17:09,28.1
2021-01-19 06:17:18,28.12
2021-01-19 06:17:24,28.13
2021-01-19 06:17:33,28.13
2021-01-19 06:17:40,28.21
2021-01-19 06:17:47,28.23
2021-01-19 06:17:53,28.23
2021-01-19 06:17:58,28.33
2021-01-19 06:18:05,28.38
2021-01-19 06:18:12,28.47
2021-01-19 06:18:22,28.49
2021-01-19 06:18:27,28.52
2021-01-19 06:18:33,28.55
2021-01-19 06:18:42,28.55
2021-01-19 06:18:48,28.54
2021-01-19 06:18:55,28.54
2021-01-19 06:19:02,28.48
2021-01-19 06:19:14,28.3
2021-01-19 06:19:21,28.04
2021-01-19 06:19:28,27.99
2021-01-19 06:19:34,27.99
2021-01-19 06:19:40,27.74
2021-01-19 06:19:47,27.74
2021-01-19 06:19:53,27.72
2021-01-19 06:20:00,27.72
2021-01-19 06:20:06,27.66
2021-01-19 06:20:11,27.68
2021-01-19 06:20:18,27.68
2021-01-19 06:20:27,28.01
2021-01-19 06:20:35,28.13
2021-01-19 06:20:43,28.48
2021-01-19 06:20:51,28.68
2021-01-19 06:20:57,29.31
2021-01-19 06:21:04,29.97
2021-01-19 06:21:11,29.97
2021-01-19 06:21:17,30.15
2021-01-19 06:21:24,31.21
2021-01-19 06:21:29,31.96
2021-01-19 06:21:37,32.17
2021-01-19 06:21:44,33.1
2021-01-19 06:21:53,33.48
2021-01-19 06:21:59,34.29
2021-01-19 06:22:04,34.29
2021-01-19 06:22:11,34.29
2021-01-19 06:22:17,35.82
2021-01-19 06:22:22,36.1
2021-01-19 06:22:30,36.1
2021-01-19 06:22:36,37.11
2021-01-19 06:22:46,37.11
2021-01-19 06:22:53,37.62
2021-01-19 06:23:00,37.62
2021-01-19 06:23:06,37.75
2021-01-19 06:23:13,37.75
2021-01-19 06:23:19,37.75
2021-01-19 06:23:24,37.69
2021-01-19 06:23:32,37.59
2021-01-19 06:23:40,37.47
2021-01-19 06:23:48,37.41
2021-01-19 06:23:54,37.23
2021-01-19 06:24:01,37.15
2021-01-19 06:24:09,37.11
2021-01-19 06:24:17,37.11
2021-01-19 06:24:25,37.13
2021-01-19 06:24:32,37.28
2021-01-19 06:24:37,37.33
2021-01-19 06:24:44,37.44
2021-01-19 06:24:50,37.77
2021-01-19 06:24:59,37.77
2021-01-19 06:25:04,38.3
2021-01-19 06:25:14,38.41
2021-01-19 06:25:20,38.94
2021-01-19 06:25:29,38.94
2021-01-19 06:25:34,39.82
2021-01-19 06:25:41,39.9
2021-01-19 06:25:46,40.17
2021-01-19 06:25:53,40.54
2021-01-19 06:25:59,41.12
2021-01-19 06:26:09,41.12
2021-01-19 06:26:16,41.86
2021-01-19 06:26:23,41.94
2021-01-19 06:26:29,41.94
2021-01-19 06:26:36,42.05
2021-01-19 06:26:42,42.65
2021-01-19 06:26:47,43.04
2021-01-19 06:26:56,43.04
2021-01-19 06:27:02,43.33
2021-01-19 06:27:07,43.33
2021-01-19 06:27:14,43.58
2021-01-19 06:27:22,43.65
2021-01-19 06:27:31,43.65
2021-01-19 06:27:38,43.65
2021-01-19 06:27:47,43.65
2021-01-19 06:27:53,43.91
2021-01-19 06:28:02,43.91
2021-01-19 06:28:09,44.27
2021-01-19 06:28:16,44.37
2021-01-19 06:28:23,44.66
2021-01-19 06:28:33,45.19
2021-01-19 06:28:38,45.72
2021-01-19 06:28:46,45.72
2021-01-19 06:28:51,45.72
2021-01-19 06:28:56,46.49
2021-01-19 06:29:06,47.23
2021-01-19 06:29:12,47.67
2021-01-19 06:29:17,48.33
2021-01-19 06:29:24,49.11
2021-01-19 06:29:32,49.98
2021-01-19 06:29:40,50.44
2021-01-19 06:29:46,52.17
2021-01-19 06:29:56,52.17
2021-01-19 06:30:02,52.41
2021-01-19 06:30:09,52.41
2021-01-19 06:30:15,52.41
2021-01-19 06:30:20,54.58
2021-01-19 06:30:27,55.17
2021-01-19 06:30:35,55.63
2021-01-19 06:30:44,55.63
2021-01-19 06:30:49,56.43
2021-01-19 06:30:59,56.43
2021-01-19 06:31:05,56.6
2021-01-19 06:31:13,56.6
2021-01-19 06:31:18,56.58
2021-01-19 06:31:23,56.42
2021-01-19 06:31:31,56.14
2021-01-19 06:31:39,55.78
2021-01-19 06:31:47,55.61
2021-01-19 06:31:53,54.89
2021-01-19 06:32:02,54.89
2021-01-19 06:32:08,54.79
2021-01-19 06:32:17,54.12
2021-01-19 06:32:23,54.0
2021-01-19 06:32:32,54.0
2021-01-19 06:32:39,53.94
2021-01-19 06:32:46,53.91
2021-01-19 06:32:52,53.91
2021-01-19 06:32:57,53.91
2021-01-19 06:33:07,54.4
2021-01-19 06:33:12,54.4
2021-01-19 06:33:17,54.61
2021-01-19 06:33:25,54.97
2021-01-19 06:33:33,55.28
2021-01-19 06:33:41,55.48
2021-01-19 06:33:47,55.96
2021-01-19 06:33:55,56.43
2021-01-19 06:34:02,56.7
2021-01-19 06:34:08,56.7
2021-01-19 06:34:13,56.7
2021-01-19 06:34:20,57.71
2021-01-19 06:34:26,57.71
2021-01-19 06:34:31,58.19
2021-01-19 06:34:38,58.58
2021-01-19 06:34:46,58.86
2021-01-19 06:34:55,58.98
2021-01-19 06:35:00,59.18
2021-01-19 06:35:08,59.18
2021-01-19 06:35:13,59.18
2021-01-19 06:35:18,59.08
2021-01-19 06:35:26,58.83
2021-01-19 06:35:31,58.31
2021-01-19 06:35:41,58.31
2021-01-19 06:35:46,57.55
2021-01-19 06:35:56,57.4
2021-01-19 06:36:01,57.4
2021-01-19 06:36:09,56.68
2021-01-19 06:36:14,56.68
2021-01-19 06:36:19,56.68
2021-01-19 06:36:27,55.66
2021-01-19 06:36:33,55.33
2021-01-19 06:36:38,55.22
2021-01-19 06:36:45,55.06
2021-01-19 06:36:51,54.87
2021-01-19 06:36:57,54.87
2021-01-19 06:37:04,54.83
2021-01-19 06:37:10,54.61
2021-01-19 06:37:15,54.56
2021-01-19 06:37:23,54.48
2021-01-19 06:37:31,54.48
2021-01-19 06:37:39,54.43
2021-01-19 06:37:45,54.61
2021-01-19 06:37:54,54.74
2021-01-19 06:38:01,54.74
2021-01-19 06:38:08,55.47
2021-01-19 06:38:16,56.07
2021-01-19 06:38:24,56.07
2021-01-19 06:38:32,57.09
2021-01-19 06:38:40,57.37
2021-01-19 06:38:48,58.31
2021-01-19 06:38:56,58.4
2021-01-19 06:39:02,58.96
2021-01-19 06:39:09,59.03
2021-01-19 06:39:15,59.03
2021-01-19 06:39:20,59.13
2021-01-19 06:39:28,59.09
2021-01-19 06:39:36,58.99
2021-01-19 06:39:44,58.91
2021-01-19 06:39:50,58.6
2021-01-19 06:39:59,58.6
2021-01-19 06:40:06,58.24
2021-01-19 06:40:13,58.24
2021-01-19 06:40:19,57.96
2021-01-19 06:40:24,57.96
2021-01-19 06:40:32,57.85
2021-01-19 06:40:37,57.42
2021-01-19 06:40:43,57.29
2021-01-19 06:40:51,57.29
2021-01-19 06:40:56,56.57
2021-01-19 06:41:06,56.57
2021-01-19 06:41:12,56.01
2021-01-19 06:41:20,56.01
2021-01-19 06:41:26,55.43
2021-01-19 06:41:33,55.43
2021-01-19 06:41:39,55.43
2021-01-19 06:41:44,54.92
2021-01-19 06:41:54,54.41
2021-01-19 06:41:59,54.41
2021-01-19 06:42:04,54.41
2021-01-19 06:42:09,53.56
2021-01-19 06:42:19,53.56
2021-01-19 06:42:26,53.13
2021-01-19 06:42:35,53.13
2021-01-19 06:42:43,52.49
2021-01-19 06:42:51,52.49
2021-01-19 06:42:57,52.07
2021-01-19 06:43:04,52.07
2021-01-19 06:43:10,52.07
2021-01-19 06:43:16,51.97
2021-01-19 06:43:24,51.97
2021-01-19 06:43:29,52.0
2021-01-19 06:43:36,52.0
2021-01-19 06:43:42,52.0
2021-01-19 06:43:47,52.71
2021-01-19 06:43:54,53.23
2021-01-19 06:43:59,53.58
2021-01-19 06:44:09,54.41
2021-01-19 06:44:14,54.41
2021-01-19 06:44:19,54.89
2021-01-19 06:44:27,55.51
2021-01-19 06:44:35,56.09
2021-01-19 06:44:43,56.09
2021-01-19 06:44:48,56.98
2021-01-19 06:44:55,57.37
2021-01-19 06:45:02,57.37
2021-01-19 06:45:08,57.45
2021-01-19 06:45:15,57.68
2021-01-19 06:45:22,57.76
2021-01-19 06:45:28,57.75
2021-01-19 06:45:37,57.75
2021-01-19 06:45:44,57.47
2021-01-19 06:45:51,57.4
2021-01-19 06:45:57,57.19
2021-01-19 06:46:06,57.19
2021-01-19 06:46:13,56.93
2021-01-19 06:46:20,56.89
2021-01-19 06:46:25,56.89
2021-01-19 06:46:31,56.73
2021-01-19 06:46:38,56.63
2021-01-19 06:46:46,56.61
2021-01-19 06:46:54,56.66
2021-01-19 06:47:00,57.01
2021-01-19 06:47:09,57.01
2021-01-19 06:47:15,57.98
2021-01-19 06:47:24,58.55
2021-01-19 06:47:30,58.55
2021-01-19 06:47:39,59.16
2021-01-19 06:47:46,60.64
2021-01-19 06:47:53,60.92
2021-01-19 06:47:59,60.92
2021-01-19 06:48:04,60.92
2021-01-19 06:48:11,61.88
2021-01-19 06:48:17,62.31
2021-01-19 06:48:24,62.34
2021-01-19 06:48:30,62.34
2021-01-19 06:48:35,62.34
2021-01-19 06:48:43,62.18
2021-01-19 06:48:49,62.01
2021-01-19 06:48:54,61.69
2021-01-19 06:49:02,61.0
2021-01-19 06:49:08,60.49
2021-01-19 06:49:17,60.09
2021-01-19 06:49:25,59.45
2021-01-19 06:49:33,58.58
2021-01-19 06:49:39,56.96
2021-01-19 06:49:49,56.96
2021-01-19 06:49:54,56.7
2021-01-19 06:50:03,55.33
2021-01-19 06:50:09,54.92
2021-01-19 06:50:16,54.92
2021-01-19 06:50:22,54.15
2021-01-19 06:50:27,53.54
2021-01-19 06:50:34,52.92
2021-01-19 06:50:39,52.92
2021-01-19 06:50:49,52.43
2021-01-19 06:50:54,52.43
2021-01-19 06:51:00,52.26
2021-01-19 06:51:05,52.2
2021-01-19 06:51:14,52.2
2021-01-19 06:51:22,52.23
2021-01-19 06:51:30,52.23
2021-01-19 06:51:36,52.23
2021-01-19 06:51:46,52.23
2021-01-19 06:51:51,52.36
2021-01-19 06:52:01,52.4
2021-01-19 06:52:06,52.51
2021-01-19 06:52:14,52.51
2021-01-19 06:52:19,52.76
2021-01-19 06:52:24,53.2
2021-01-19 06:52:34,53.81
2021-01-19 06:52:39,53.81
2021-01-19 06:52:45,54.23
2021-01-19 06:52:52,54.23
2021-01-19 06:52:58,54.61
2021-01-19 06:53:03,54.61
2021-01-19 06:53:10,55.71
2021-01-19 06:53:16,56.24
2021-01-19 06:53:21,56.24
2021-01-19 06:53:29,56.78
2021-01-19 06:53:37,57.34
2021-01-19 06:53:46,57.34
2021-01-19 06:53:52,57.98
2021-01-19 06:53:57,58.21
2021-01-19 06:54:05,58.49
2021-01-19 06:54:13,58.8
2021-01-19 06:54:21,58.99
2021-01-19 06:54:27,59.7
2021-01-19 06:54:34,59.7
2021-01-19 06:54:40,60.21
2021-01-19 06:54:45,60.42
2021-01-19 06:54:53,60.42
2021-01-19 06:54:58,61.24
2021-01-19 06:55:04,61.24
2021-01-19 06:55:11,61.51
2021-01-19 06:55:18,61.9
2021-01-19 06:55:28,62.06
2021-01-19 06:55:33,62.06
2021-01-19 06:55:38,61.98
2021-01-19 06:55:48,62.1
2021-01-19 06:55:54,62.1
2021-01-19 06:55:59,62.24
2021-01-19 06:56:06,62.75
2021-01-19 06:56:12,63.03
2021-01-19 06:56:21,63.03
2021-01-19 06:56:26,64.62
2021-01-19 06:56:31,65.36
2021-01-19 06:56:36,65.36
2021-01-19 06:56:46,65.36
2021-01-19 06:56:51,66.55
2021-01-19 06:56:57,67.6
2021-01-19 06:57:06,68.81
2021-01-19 06:57:14,69.43
2021-01-19 06:57:22,69.43
2021-01-19 06:57:28,70.98
2021-01-19 06:57:37,70.98
2021-01-19 06:57:44,71.11
2021-01-19 06:57:51,71.7
2021-01-19 06:57:57,71.7
2021-01-19 06:58:02,71.7
2021-01-19 06:58:09,71.8
2021-01-19 06:58:17,71.73
2021-01-19 06:58:25,71.73
2021-01-19 06:58:31,71.67
2021-01-19 06:58:39,71.7
2021-01-19 06:58:44,71.7
2021-01-19 06:58:49,71.86
2021-01-19 06:58:57,72.26
2021-01-19 06:59:02,72.26
2021-01-19 06:59:12,72.26
2021-01-19 06:59:18,74.46
2021-01-19 06:59:26,74.72
2021-01-19 06:59:31,75.54
2021-01-19 06:59:39,75.54
2021-01-19 06:59:46,75.54
2021-01-19 06:59:52,75.54
2021-01-19 06:59:57,75.54
2021-01-19 07:00:07,78.92
2021-01-19 07:00:12,78.92
2021-01-19 07:00:18,79.28
2021-01-19 07:00:23,79.78
2021-01-19 07:00:28,79.78
2021-01-19 07:00:37,79.78
2021-01-19 07:00:42,79.87
2021-01-19 07:00:48,79.87
2021-01-19 07:00:55,79.94
2021-01-19 07:01:01,79.94
2021-01-19 07:01:08,79.97
2021-01-19 07:01:13,79.97
2021-01-19 07:01:18,80.04
2021-01-19 07:01:26,80.04
2021-01-19 07:01:32,80.5
2021-01-19 07:01:37,80.66
2021-01-19 07:01:44,80.99
2021-01-19 07:01:53,81.42
2021-01-19 07:02:01,81.42
2021-01-19 07:02:07,82.63
2021-01-19 07:02:14,82.8
2021-01-19 07:02:20,82.8
2021-01-19 07:02:25,82.8
2021-01-19 07:02:32,82.8
2021-01-19 07:02:40,83.78
2021-01-19 07:02:48,83.81
2021-01-19 07:02:57,83.75
2021-01-19 07:03:05,83.72
2021-01-19 07:03:11,83.29
2021-01-19 07:03:18,83.19
2021-01-19 07:03:24,82.7
2021-01-19 07:03:31,82.6
2021-01-19 07:03:37,82.6
2021-01-19 07:03:42,82.14
2021-01-19 07:03:51,81.78
2021-01-19 07:03:57,81.78
2021-01-19 07:04:02,81.78
2021-01-19 07:04:09,81.25
2021-01-19 07:04:15,81.19
2021-01-19 07:04:21,81.25
2021-01-19 07:04:28,81.25
2021-01-19 07:04:36,81.65
2021-01-19 07:04:44,81.65
2021-01-19 07:04:50,82.99
2021-01-19 07:04:59,82.99
2021-01-19 07:05:06,83.19
2021-01-19 07:05:13,84.63
2021-01-19 07:05:19,85.29
2021-01-19 07:05:25,85.75
2021-01-19 07:05:33,86.21
2021-01-19 07:05:39,86.21
2021-01-19 07:05:44,86.21
2021-01-19 07:05:52,86.21
2021-01-19 07:05:57,88.15
2021-01-19 07:06:03,88.38
2021-01-19 07:06:11,88.48
2021-01-19 07:06:16,28.53
2021-01-19 07:06:24,88.54
2021-01-19 07:06:29,88.54
2021-01-19 07:06:34,88.34
2021-01-19 07:06:42,88.18
2021-01-19 07:06:47,88.18
2021-01-19 07:06:53,88.18
2021-01-19 07:07:02,87.95
2021-01-19 07:07:09,88.05
2021-01-19 07:07:19,88.28
2021-01-19 07:07:25,88.28
2021-01-19 07:07:30,88.51
2021-01-19 07:07:37,88.94
2021-01-19 07:07:43,88.94
2021-01-19 07:07:48,89.43
2021-01-19 07:07:55,89.92
2021-01-19 07:08:03,90.38
2021-01-19 07:08:11,90.68
2021-01-19 07:08:17,91.63
2021-01-19 07:08:27,91.63
2021-01-19 07:08:33,92.32
2021-01-19 07:08:41,92.42
2021-01-19 07:08:47,92.61
2021-01-19 07:08:53,92.81
2021-01-19 07:09:00,92.81
2021-01-19 07:09:07,93.1
2021-01-19 07:09:14,93.1
2021-01-19 07:09:19,93.17
2021-01-19 07:09:25,93.47
2021-01-19 07:09:32,93.47
2021-01-19 07:09:40,93.79
2021-01-19 07:09:48,93.79
2021-01-19 07:09:54,94.09
2021-01-19 07:10:00,94.12
2021-01-19 07:10:07,94.15
2021-01-19 07:10:15,94.15
2021-01-19 07:10:23,94.15
2021-01-19 07:10:29,94.25
2021-01-19 07:10:36,94.29
2021-01-19 07:10:42,94.29
2021-01-19 07:10:47,94.58
2021-01-19 07:10:54,94.58
2021-01-19 07:11:02,95.53
2021-01-19 07:11:10,95.53
2021-01-19 07:11:16,97.24
2021-01-19 07:11:25,97.24
2021-01-19 07:11:32,98.85
2021-01-19 07:11:39,99.15
2021-01-19 07:11:45,99.15
2021-01-19 07:11:50,100.2
2021-01-19 07:12:00,100.2
2021-01-19 07:12:08,102.26
2021-01-19 07:12:16,102.62
2021-01-19 07:12:24,103.71
2021-01-19 07:12:32,104.17
2021-01-19 07:12:39,105.35
2021-01-19 07:12:44,105.35
2021-01-19 07:12:49,106.24
2021-01-19 07:12:58,106.24
2021-01-19 07:13:06,106.7
2021-01-19 07:13:14,106.7
2021-01-19 07:13:20,106.76
2021-01-19 07:13:27,107.29
2021-01-19 07:13:34,107.42
2021-01-19 07:13:44,107.39
2021-01-19 07:13:50,107.39
2021-01-19 07:13:55,107.22
2021-01-19 07:14:02,106.89
2021-01-19 07:14:11,106.37
2021-01-19 07:14:19,106.27
2021-01-19 07:14:25,105.15
2021-01-19 07:14:34,105.15
2021-01-19 07:14:41,104.92
